codigo;descripcion;linea;sublinea;grupo;categoria;regla_aplicada;confianza;precio_prueba_cop
T421841-MILLAR;TORNILLO DRYWALL RO 8 X 3/4 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;8200
T421843;TORNILLO DRYWALL RO 8 X 1;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;13700
T421843-MILLAR;TORNILLO DRYWALL RO 8 X 1 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;7400
T421844;TORNILLO DRYWALL RO 8 X 1 1/4;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;9600
T421844-MILLAR;TORNILLO DRYWALL RO 8 X 1 1/4 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;9900
T421845;TORNILLO DRYWALL RO 8 X 1 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;18000
T421845-MILLAR;TORNILLO DRYWALL RO 8 X 1 1/2 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;20700
T421847;TORNILLO DRYWALL RO 8 X 2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;21300
T421848;TORNILLO DRYWALL RO 8 X 2 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;22200
T421848-MILLAR;TORNILLO DRYWALL RO 8 X 2 1/2 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;15500
T421849;TORNILLO DRYWALL RO 8 X 3;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;12400
T421850;TORNILLO DRYWALL RO 8 X 2 1/4;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;22800
T421851;TORNILLO DRYWALL RO 8 X 3 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;24100
T421853;TORNILLO DRYWALL RO 8 X 4;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;20900
T421860;TORNILLO DRYWALL RO 10 X 1;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;7400
T421867;TORNILLO DRYWALL RO 10 X 1 1/4;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;24300
T421868;TORNILLO DRYWALL RO 10 X 1 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;19400
T421868-MILLAR;TORNILLO DRYWALL RO 10 X 1 1/2 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;15700
T421870;TORNILLO DRYWALL RO 10 X 2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;1300
T421871;TORNILLO DRYWALL RO 10 X 2 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;1600
T421872;TORNILLO DRYWALL RO 10 X 3;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;3400
T421873;TORNILLO DRYWALL RO 10 X 3 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;21400
T421874;TORNILLO DRYWALL RO 10 X 4;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;1100
T421876;TORNILLO DRYWALL RO 10 X 5;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;15900
T421877;TORNILLO DRYWALL RO 12 X 2 1/2;TORNILLO DRYWALL RO;VARIOS;TORNILLERIA;Tornillería;tornilleria;alta;11400
T421878;TORNILLO DRYWALL RO 10 X 6;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;19600
T421879;TORN PAN FRAMER P/ AGUDA ZINCADO 7X7/16;TORNILLO DRYWALL RO;VARIOS;TORNILLERIA;Tornillería;tornilleria;alta;21600
T421880;TORNILLO DRYWALL RO 12 X 1 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;1300
T421881;TORNILLO DRYWALL RO 12 X 2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;21100
T421882;TORNILLO DRYWALL RO 12 X 2 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;14000
T421883;TORNILLO DRYWALL RO 12 X 3;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;7600
T421884;TORNILLO DRYWALL RO 12 X 3 1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;8300
T421885;TORNILLO DRYWALL RO 12 X 4;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;5900
T421887;TORNILLO DRYWALL RO 14 X 1-1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;8000
T421889;TORNILLO DRYWALL RO 14 X 2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;800
T421891;TORNILLO DRYWALL RO 14 X 2-1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;8300
T421893;TORNILLO DRYWALL RO 14 X 3;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;1100
T421895;TORNILLO DRYWALL RO 14 X 3-1/2;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;7300
T421897;TORNILLO DRYWALL RO 14 X 4;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;7200
T421900;TORN PAN FRAMER P/ AGUDA NEGRO 7 X 7/16;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;7400
T421900-MILLAR;TORN PAN FRAMER P/ AGUDA NEGRO 7 X 7/16 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;3000
T421901;TORN PAN FRAMER P/ BROCA ZINCADO 7X7/16;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Herramientas de Corte;corte;alta;86800
T421902;TORN PAN FRAMER P/ AGUDA ZINCADO 7X7/16;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;6400
T421905;TORNILLO DRYWALL RF 6 X 1;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;16100
T421905-MILLAR;TORNILLO DRYWALL RF 6 X 1 CAJA X 1.000 UNIDADES;TORNILLO DRYWALL RO;DRYWALL;TORNILLERIA;Tornillería;tornilleria;alta;17600
T421906;TORNILLO DRYWALL RF 6 X 1 1/4;TORNILLO DRYWALL RO;VARIOS;TORNILLERIA;Tornillería;tornilleria;alta;2600
T421908;TORNILLO DRYWALL RF 6 X 1 1/2;TORNILLO DRYWALL RO;VARIOS;TORNILLERIA;Tornillería;tornilleria;alta;4400
T423839;TOR EXPLANO K-LATH PH P/BROCA ZN 8X1/2;TORN EXTRAPLANO K-LATH PHIL P/BROCA ZINC;EXTRAPLANO;TORNILLERIA;Herramientas de Corte;corte;alta;134100
T423841;TOR EXPLANO K-LATH PH P/BROCA ZN 8X3/4;TORN EXTRAPLANO K-LATH PHIL P/BROCA ZINC;EXTRAPLANO;TORNILLERIA;Herramientas de Corte;corte;alta;128500
T423843;TOR EXPLANO K-LATH PH P/BROCA ZN 8X1;TORN EXTRAPLANO K-LATH PHIL P/BROCA ZINC;EXTRAPLANO;TORNILLERIA;Herramientas de Corte;corte;alta;54100
T423844;TOR EXPLANO K-LATH PH P/BROCA ZN8X1 1/4;TORN EXTRAPLANO K-LATH PHIL P/BROCA ZINC;EXTRAPLANO;TORNILLERIA;Herramientas de Corte;corte;alta;176400
T423845;TOR EXPLANO K-LATH PH P/BROCA ZN8X1 1/2;TORN EXTRAPLANO K-LATH PHIL P/BROCA ZINC;EXTRAPLANO;TORNILLERIA;Herramientas de Corte;corte;alta;48600
T423846;TOR EXPLANO K-LATH PH P/BROCA ZN8X1 5/8;TORN EXTRAPLANO K-LATH PHIL P/BROCA ZINC;VARIOS;TORNILLERIA;Herramientas de Corte;corte;alta;138700
T423850;TOR EXPLANO K-LATH PH P/BROCA ZN 8 X 2;TORN EXTRAPLANO K-LATH PHIL P/BROCA ZINC;EXTRAPLANO;TORNILLERIA;Herramientas de Corte;corte;alta;46700
T424839;TOR EXPLANO K-LATH PH P/AGUDA ZN 8X 1/2;TORN EXTRAPLANO K-LATH PHIL P/AGUDA ZINC;EXTRAPLANO;TORNILLERIA;Tornillería;tornilleria;alta;13800
T424841;TOR EXPLANO K-LATH PH P/AGUDA ZN 8X 3/4;TORN EXTRAPLANO K-LATH PHIL P/AGUDA ZINC;EXTRAPLANO;TORNILLERIA;Tornillería;tornilleria;alta;20400
T424843;TOR EXPLANO K-LATH PH P/AGUDA ZN 8X 1;TORN EXTRAPLANO K-LATH PHIL P/AGUDA ZINC;EXTRAPLANO;TORNILLERIA;Tornillería;tornilleria;alta;6000
T424844;TOR EXPLANO K-LATH PH P/AGUDA ZN8X1 1/4;TORN EXTRAPLANO K-LATH PHIL P/AGUDA ZINC;EXTRAPLANO;TORNILLERIA;Tornillería;tornilleria;alta;10900
T424845;TOR EXPLANO K-LATH PH P/AGUDA ZN8X1 1/2;TORN EXTRAPLANO K-LATH PHIL P/AGUDA ZINC;EXTRAPLANO;TORNILLERIA;Tornillería;tornilleria;alta;22000
T424847;TOR EXPLANO K-LATH PH P/AGUDA ZN 8 X 2;TORN EXTRAPLANO K-LATH PHIL P/AGUDA ZINC;EXTRAPLANO;TORNILLERIA;Tornillería;tornilleria;alta;9400
T500050;"ARANDELA PLANA NEGRA 1/2""";ARANDELA PLANA NEGRA;VARIOS;OTRA TORNILLERIA;Tornillería;tornilleria;alta;23000
T500060;"ARANDELA PLANA NEGRA 5/8""";ARANDELA PLANA NEGRA;VARIOS;OTRA TORNILLERIA;Tornillería;tornilleria;alta;9400
T500065;"ARANDELA PLANA NEGRA 3/4""";ARANDELA PLANA NEGRA;VARIOS;OTRA TORNILLERIA;Tornillería;tornilleria;alta;19100
T500070;"ARANDELA PLANA NEGRA 7/8""";ARANDELA PLANA NEGRA;VARIOS;OTRA TORNILLERIA;Tornillería;tornilleria;alta;22600
T500075;"ARANDELA PLANA NEGRA 1""";ARANDELA PLANA NEGRA;VARIOS;OTRA TORNILLERIA;Tornillería;tornilleria;alta;7500
T500080;"ARANDELA PLANA NEGRA 1-1/8""";ARANDELA PLANA NEGRA;VARIOS;OTRA TORNILLERIA;Tornillería;tornilleria;alta;3900
T500085;"ARANDELA PLANA NEGRA 1-1/4""";ARANDELA PLANA NEGRA;VARIOS;OTRA TORNILLERIA;Tornillería;tornilleria;alta;15100
T505030;ARANDELA NEOPRENO # 8 # 10;ARANDELA NEOPRENO;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;6800
T505035;ARANDELA NEOPRENO # 12 # 14;ARANDELA NEOPRENO;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;24200
T507020;ARANDELA PLANA INOX 304 A2 X UNID 3/16;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;19300
T507030;ARANDELA PLANA INOX 304 A2 X UNID 1/4;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;15400
T507035;ARANDELA PLANA INOX 304 A2 X UNID 5/16;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;16400
T507040;ARANDELA PLANA INOX 304 A2 X UNID 3/8;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;24100
T507045;ARANDELA PLANA INOX 304 A2 X UNID 7/16;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;6300
T507050;ARANDELA PLANA INOX 304 A2 X UNID 1/2;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;5100
T507060;ARANDELA PLANA INOX 304 A2 X UNID 5/8;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;9000
T507065;ARANDELA PLANA INOX 304 A2 X UNID 3/4;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;15600
T507070;ARANDELA PLANA INOX 304 A2 X UNID 7/8;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;800
T507075;ARANDELA PLANA INOX 304 A2 X UNID 1;ARANDELA PLANA INOX 304 A2;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;19000
T510015;WASA Y/O ARANDELA PRESION ZINCADA 5/32;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;20700
T510020;WASA Y/O ARANDELA PRESION ZINCADA 3/16;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;16200
T510030;WASA Y/O ARANDELA PRESION ZINCADA 1/4;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;18300
T510035;WASA Y/O ARANDELA PRESION ZINCADA 5/16;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;2800
T510040;WASA Y/O ARANDELA PRESION ZINCADA 3/8;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;22700
T510045;WASA Y/O ARANDELA PRESION ZINCADA 7/16;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;19700
T510050;WASA Y/O ARANDELA PRESION ZINCADA 1/2;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;15700
T510055;WASA Y/O ARANDELA PRESION ZINCADA 9/16;WASA Y/O ARAND PRESION ZINC;VARIOS;TORNILLERIA;Tornillería;tornilleria;alta;24100
T510060;WASA Y/O ARANDELA PRESION ZINCADA 5/8;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;23100
T510065;WASA Y/O ARANDELA PRESION ZINCADA 3/4;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;12100
T510075;WASA Y/O ARANDELA PRESION ZINCADA 1;WASA Y/O ARAND PRESION ZINC;ARANDELA;TORNILLERIA;Tornillería;tornilleria;alta;15500
T512030;ARANDELA PRESION O WASA INOX 304 A2 1/4;ARANDELA PRESI O WASA INOX 304;INOXIDABLE;TORNILLERIA;Tornillería;tornilleria;alta;15400
